Flow,Occupancy,Speed
1248.0,0.0254,70.3
936.0,0.0185,70.3
1284.0,0.0275,70.1
1056.0,0.0218,71.3
1428.0,0.0304,70.0
1176.0,0.0248,69.3
1296.0,0.0286,68.1
1176.0,0.0252,68.6
1224.0,0.0254,69.0
1260.0,0.0253,69.8
1020.0,0.0217,68.9
864.0,0.019,69.3
1092.0,0.0231,68.5
1200.0,0.0258,68.2
1056.0,0.022000000000000002,68.4
972.0,0.0201,68.5
804.0,0.0174,67.8
876.0,0.0194,68.0
852.0,0.0187,68.0
816.0,0.0171,69.2
912.0,0.0189,69.2
660.0,0.0132,69.5
840.0,0.0178,70.3
600.0,0.0122,69.9
708.0,0.0141,70.0
816.0,0.018000000000000002,68.9
696.0,0.0134,70.1
492.0,0.0091,70.4
504.0,0.0107,69.3
564.0,0.0125,69.1
648.0,0.0127,69.4
576.0,0.0112,70.4
576.0,0.0123,69.4
480.0,0.0093,69.2
576.0,0.0123,68.9
468.0,0.0097,69.2
468.0,0.0111,68.0
492.0,0.01,67.6
672.0,0.0133,69.5
552.0,0.0113,69.0
552.0,0.0113,68.8
504.0,0.0104,69.0
444.0,0.009000000000000001,68.6
444.0,0.0088,69.1
360.0,0.0071,69.6
444.0,0.0089,69.3
492.0,0.0104,69.3
432.0,0.0095,69.0
420.0,0.0087,69.8
408.0,0.0085,69.5
588.0,0.0121,69.0
408.0,0.0086,68.9
444.0,0.0095,68.6
336.0,0.0066,68.8
432.0,0.0088,68.9
384.0,0.0074,69.7
528.0,0.0104,69.8
420.0,0.0084,69.7
324.0,0.0065,69.4
264.0,0.0053,69.7
168.0,0.0031,70.1
288.0,0.0056,69.7
180.0,0.0036,70.4
180.0,0.0035,69.2
228.0,0.0053,68.3
216.0,0.0051,68.3
240.0,0.0048,68.5
204.0,0.0046,68.8
96.0,0.0017,69.3
144.0,0.0028,69.5
144.0,0.0028,69.8
132.0,0.0027,70.3
36.0,0.0009,67.3
96.0,0.0018,68.2
84.0,0.0015,70.5
144.0,0.0036,69.1
108.0,0.0028,69.9
144.0,0.0027,69.5
72.0,0.0019,67.3
108.0,0.0025,69.3
132.0,0.0034,68.0
204.0,0.0061,67.7
72.0,0.0017,68.8
72.0,0.0014,67.2
168.0,0.0033,69.0
156.0,0.0031,69.8
96.0,0.0028,69.5
108.0,0.003,68.7
108.0,0.0027,70.2
48.0,0.0008,68.0
72.0,0.0021,68.7
96.0,0.0026,68.4
120.0,0.0027,70.5
72.0,0.0016,70.1
72.0,0.0015,70.2
48.0,0.0009,70.0
84.0,0.0018,70.2
108.0,0.0032,69.5
48.0,0.0009,70.3
144.0,0.0029,70.0
48.0,0.001,68.1
108.0,0.0033,69.0
60.0,0.0022,68.0
132.0,0.0032,68.5
84.0,0.0018,68.0
168.0,0.0035,70.1
144.0,0.0041,69.8
48.0,0.0009,70.8
108.0,0.0026,69.0
108.0,0.0022,70.3
120.0,0.0025,69.4
192.0,0.006,68.3
180.0,0.0033,70.3
180.0,0.0049,68.3
168.0,0.0034,70.2
240.0,0.0045,70.1
156.0,0.004,69.4
312.0,0.0066,69.3
456.0,0.0092,70.0
216.0,0.0044,69.7
324.0,0.0076,70.1
396.0,0.0078,70.0
456.0,0.0099,69.0
456.0,0.0084,69.1
456.0,0.0088,69.5
636.0,0.013999999999999999,68.4
612.0,0.0119,69.9
864.0,0.0163,71.0
888.0,0.0189,70.7
1080.0,0.0235,69.6
1248.0,0.0239,71.1
1332.0,0.0272,70.8
1380.0,0.0275,70.5
1464.0,0.0281,72.4
1800.0,0.0354,73.3
2100.0,0.0413,72.8
2124.0,0.0439,71.5
2280.0,0.046,71.5
2700.0,0.0532,72.2
3048.0,0.062,71.4
2772.0,0.0866,63.1
3468.0,0.0684,68.0
2652.0,0.0567,68.2
3636.0,0.0752,69.0
3660.0,0.0819,67.0
4476.0,0.1024,63.6
3528.0,0.0768,63.6
4740.0,0.1087,62.1
4920.0,0.115,60.7
4152.0,0.0916,61.9
3996.0,0.0874,62.6
4860.0,0.1081,62.6
5688.0,0.1445,58.6
5712.0,0.156,54.8
5772.0,0.1537,53.6
4728.0,0.1468,49.2
4872.0,0.14300000000000002,48.3
5088.0,0.214,40.6
5268.0,0.2407,35.5
5808.0,0.2369,34.8
3540.0,0.1763,31.5
5292.0,0.2775,28.9
4404.0,0.258,26.3
5664.0,0.239,29.7
5316.0,0.2131,32.2
3924.0,0.3516,23.9
5328.0,0.2367,27.6
5520.0,0.2209,31.2
4284.0,0.275,26.5
4608.0,0.2347,26.9
5136.0,0.2735,26.5
3756.0,0.1926,26.9
5364.0,0.1778,34.4
4980.0,0.2806,29.6
4992.0,0.2603,28.3
5232.0,0.2511,28.7
4680.0,0.3105,25.0
5520.0,0.2245,29.6
4944.0,0.2586,28.1
4056.0,0.3682,21.8
5376.0,0.2371,26.7
4740.0,0.2386,27.2
3096.0,0.3831,19.2
3372.0,0.2424,19.3
3180.0,0.2894,17.4
4332.0,0.3253,18.3
2604.0,0.2317,16.9
4560.0,0.3113,18.7
4008.0,0.2035,23.1
2808.0,0.4185,16.2
4572.0,0.2497,20.9
4812.0,0.1601,31.5
4572.0,0.1831,33.0
2928.0,0.0611,50.5
2820.0,0.0603,58.4
2844.0,0.0618,61.8
3108.0,0.0662,63.9
3072.0,0.0643,65.7
2760.0,0.0582,66.7
2868.0,0.0581,67.9
2172.0,0.0461,67.3
2400.0,0.0471,69.2
2556.0,0.0536,68.4
2124.0,0.0434,68.5
2064.0,0.0441,67.7
2292.0,0.0496,67.2
1992.0,0.0414,67.7
1884.0,0.0392,68.9
1620.0,0.0355,68.7
1776.0,0.0388,67.8
1860.0,0.0403,67.0
1872.0,0.0434,66.4
1860.0,0.0395,67.1
1440.0,0.0319,67.2
1776.0,0.0404,67.1
1440.0,0.0296,67.3
1728.0,0.0365,67.6
1464.0,0.0323,67.6
1452.0,0.0306,68.4
1260.0,0.0257,69.4
1452.0,0.0297,68.5
1356.0,0.0296,69.5
1428.0,0.031,69.0
1020.0,0.0219,69.4
1740.0,0.0369,68.7
1488.0,0.0325,68.0
1368.0,0.0281,69.1
1224.0,0.0242,69.9
1272.0,0.0303,67.8
1476.0,0.0346,65.9
1152.0,0.0255,68.0
1428.0,0.0317,67.2
1080.0,0.0246,66.8
1260.0,0.0273,67.8
1224.0,0.0238,70.0
1224.0,0.0279,68.1
1224.0,0.0283,67.2
1320.0,0.0272,68.1
1440.0,0.0321,66.8
1128.0,0.025,66.7
1368.0,0.031,66.4
1344.0,0.0277,68.2
1332.0,0.031,67.6
1152.0,0.0244,68.8
1260.0,0.0263,68.7
1320.0,0.0267,70.5
1224.0,0.0245,71.4
1164.0,0.023,71.1
1248.0,0.0263,70.3
1512.0,0.036000000000000004,67.2
1344.0,0.0289,68.3
1428.0,0.0299,69.1
1524.0,0.0321,68.7
1116.0,0.0245,69.3
1452.0,0.0312,69.2
1044.0,0.0215,69.4
1404.0,0.0334,67.1
1272.0,0.0277,67.9
1272.0,0.0287,67.5
1224.0,0.0248,69.1
1452.0,0.0312,70.2
1236.0,0.0289,68.3
1188.0,0.025,69.5
1392.0,0.0299,69.1
1260.0,0.0273,69.9
1332.0,0.0282,69.4
984.0,0.0206,70.3
1272.0,0.026000000000000002,70.7
1188.0,0.0263,69.5
1116.0,0.0245,68.9
1368.0,0.0307,68.2
960.0,0.0209,68.7
1380.0,0.0307,67.7
1524.0,0.0307,69.8
1332.0,0.0291,69.5
1548.0,0.0338,69.4
1260.0,0.0281,67.7
1584.0,0.0353,67.2
1248.0,0.0268,68.4
1428.0,0.0299,69.3
1164.0,0.0249,69.2
1608.0,0.0332,70.3
1260.0,0.0266,70.7
1272.0,0.0259,70.6
1620.0,0.0326,71.8
1248.0,0.0258,71.5
1308.0,0.0276,70.1
1236.0,0.0268,69.4
1140.0,0.0248,69.9
1392.0,0.0284,70.6
1080.0,0.022000000000000002,71.4
1236.0,0.0272,69.4
1080.0,0.0229,69.4
1248.0,0.027000000000000003,68.7
1212.0,0.027000000000000003,68.4
1248.0,0.0277,68.8
1164.0,0.0243,69.2
936.0,0.0514,56.2
828.0,0.0173,61.9
756.0,0.0175,65.1
948.0,0.0207,66.7
1116.0,0.0239,68.1
1212.0,0.0262,69.4
936.0,0.0201,69.0
1020.0,0.0218,69.0
1044.0,0.0224,68.6
1008.0,0.0215,67.7
684.0,0.0155,69.2
744.0,0.015,70.3
864.0,0.0181,69.9
504.0,0.0105,69.4
528.0,0.0118,68.9
768.0,0.0156,70.2
552.0,0.0127,69.0
732.0,0.0163,69.9
600.0,0.012,68.6
648.0,0.0132,69.5
588.0,0.0119,69.6
564.0,0.0115,69.9
612.0,0.0116,70.7
612.0,0.0126,69.8
468.0,0.0101,68.8
456.0,0.0106,69.2
564.0,0.0111,69.8
384.0,0.008,69.6
660.0,0.0133,69.5
588.0,0.0118,69.2
612.0,0.0119,69.3
456.0,0.0099,68.7
552.0,0.0106,69.8
492.0,0.0095,69.5
420.0,0.0085,69.4
516.0,0.0117,67.4
348.0,0.0067,68.7
588.0,0.0116,69.4
528.0,0.0103,69.7
336.0,0.006999999999999999,68.7
420.0,0.0085,69.4
516.0,0.0112,69.4
600.0,0.0122,69.8
432.0,0.0085,69.1
396.0,0.0087,68.0
396.0,0.0092,68.7
492.0,0.0099,69.9
444.0,0.0097,69.1
384.0,0.0074,68.3
324.0,0.006999999999999999,69.7
228.0,0.0046,69.2
276.0,0.0057,69.0
288.0,0.0062,68.5
312.0,0.0068,68.7
312.0,0.0062,68.4
264.0,0.0058,68.4
300.0,0.006,69.2
240.0,0.0053,69.3
228.0,0.0051,68.6
168.0,0.0033,69.5
216.0,0.0045,68.6
156.0,0.0036,69.7
168.0,0.0038,69.6
108.0,0.0022,70.0
84.0,0.0016,69.7
168.0,0.0035,68.9
144.0,0.0033,69.8
120.0,0.0045,66.2
120.0,0.0031,68.7
48.0,0.0009,69.5
120.0,0.0034,69.4
36.0,0.0008,64.8
192.0,0.0041,68.2
156.0,0.0051,68.1
96.0,0.002,69.8
96.0,0.002,70.0
84.0,0.0018,70.3
108.0,0.0025,66.8
156.0,0.0038,70.0
84.0,0.0019,68.0
72.0,0.0015,67.9
156.0,0.0032,69.8
144.0,0.0034,69.3
132.0,0.0034,69.6
108.0,0.0026,69.8
72.0,0.0014,70.8
108.0,0.0031,69.7
96.0,0.0029,69.6
48.0,0.0016,70.0
36.0,0.0009,70.2
84.0,0.0022,69.1
96.0,0.0022,68.9
192.0,0.0042,68.4
72.0,0.0026,68.4
108.0,0.0025,69.4
72.0,0.0023,68.2
72.0,0.0017,70.3
168.0,0.0047,68.3
132.0,0.0037,69.3
156.0,0.0034,68.3
60.0,0.0012,70.2
228.0,0.0065,68.5
180.0,0.0046,68.8
180.0,0.0041,68.2
240.0,0.0048,70.2
84.0,0.0018,69.8
264.0,0.0056,69.6
336.0,0.0075,69.3
336.0,0.0071,70.1
288.0,0.0064,70.5
348.0,0.0074,68.9
252.0,0.0058,69.5
384.0,0.0083,69.6
312.0,0.0063,69.9
480.0,0.01,70.0
540.0,0.0445,64.9
540.0,0.0135,67.1
828.0,0.0175,67.3
828.0,0.0167,68.4
1008.0,0.0198,69.9
1044.0,0.0202,71.1
1092.0,0.0222,70.9
1044.0,0.0221,69.8
1464.0,0.0293,70.3
1248.0,0.0253,69.8
1608.0,0.0329,70.5
2148.0,0.0467,69.3
2196.0,0.0428,71.8
2412.0,0.0507,70.8
2220.0,0.0485,69.2
2700.0,0.0546,70.5
3156.0,0.0674,69.8
3000.0,0.0623,70.0
3372.0,0.0691,70.6
3528.0,0.0782,68.2
3132.0,0.0659,68.4
3372.0,0.0737,65.9
3912.0,0.0846,65.0
3084.0,0.0705,62.5
3612.0,0.0757,64.1
4128.0,0.0875,64.4
4284.0,0.094,63.5
5160.0,0.1195,61.5
5460.0,0.1289,59.9
5628.0,0.1413,57.3
4956.0,0.1205,56.9
5304.0,0.135,55.5
5424.0,0.1631,50.7
5664.0,0.2174,43.3
5532.0,0.2173,39.2
5436.0,0.2366,35.4
5436.0,0.2102,35.6
5388.0,0.1864,37.8
5316.0,0.1483,43.7
4548.0,0.2435,34.6
4464.0,0.107,46.0
2964.0,0.0654,54.5
3732.0,0.0802,59.3
3588.0,0.0762,62.1
4236.0,0.0956,61.6
4356.0,0.0971,61.6
4032.0,0.0904,61.5
4788.0,0.1103,60.5
4644.0,0.1054,60.7
5196.0,0.1221,59.6
5016.0,0.1114,60.8
4164.0,0.0944,60.9
4296.0,0.0991,60.4
4944.0,0.1216,58.2
4764.0,0.1113,58.4
4932.0,0.1215,57.2
4212.0,0.0904,60.9
4356.0,0.0933,62.6
3780.0,0.085,62.3
4452.0,0.0985,62.4
4872.0,0.1133,60.7
4428.0,0.1078,58.7
4644.0,0.1028,60.3
4368.0,0.1005,60.2
4368.0,0.1042,59.0
4200.0,0.0976,59.1
3888.0,0.0877,60.3
3888.0,0.0848,61.7
3540.0,0.0733,64.3
3024.0,0.0644,65.0
3048.0,0.0672,64.6
2772.0,0.0587,65.5
2808.0,0.0595,66.2
3192.0,0.0665,66.6
2124.0,0.0426,68.1
2304.0,0.0484,67.6
2340.0,0.0507,66.3
2436.0,0.0543,65.1
2472.0,0.0534,65.7
2112.0,0.0467,65.0
2064.0,0.0483,63.7
1632.0,0.035,66.2
1824.0,0.0385,67.0
1620.0,0.039,65.2
1764.0,0.0394,67.0
1776.0,0.0409,64.9
1500.0,0.0314,66.7
1440.0,0.0304,67.7
1620.0,0.031,70.1
1476.0,0.0299,69.3
1764.0,0.039,68.4
1488.0,0.0313,69.1
1368.0,0.0338,66.2
1560.0,0.0349,66.2
1320.0,0.0288,66.7
1224.0,0.0259,68.7
1452.0,0.0309,68.1
1416.0,0.0303,68.6
1608.0,0.0337,68.8
1560.0,0.0338,68.6
1020.0,0.0218,68.7
1404.0,0.0307,68.2
1284.0,0.0283,67.6
1404.0,0.032,66.0
1476.0,0.0341,66.1
1176.0,0.0254,66.5
1248.0,0.0273,67.0
1128.0,0.0238,67.4
1428.0,0.0309,67.4
1056.0,0.0254,65.8
1560.0,0.0332,67.1
1176.0,0.0251,67.4
1356.0,0.0292,66.8
1476.0,0.0326,67.8
1404.0,0.0322,66.5
1488.0,0.0304,67.8
1236.0,0.0268,67.9
1200.0,0.0264,68.3
1392.0,0.0301,68.0
1296.0,0.0306,66.4
1128.0,0.0228,68.6
1356.0,0.0297,68.1
1140.0,0.0246,67.4
1848.0,0.0378,69.5
1512.0,0.0306,69.0
1440.0,0.0289,69.2
1128.0,0.0242,68.8
1560.0,0.0327,68.8
1356.0,0.0283,68.8
1332.0,0.0283,68.5
1368.0,0.0301,68.4
1464.0,0.032,69.2
1368.0,0.0295,69.0
1332.0,0.027000000000000003,69.6
1608.0,0.0344,69.2
1308.0,0.0277,69.7
1452.0,0.0325,68.4
1272.0,0.0263,68.9
1284.0,0.0282,68.4
1512.0,0.0324,68.7
1308.0,0.0253,70.4
1488.0,0.034,68.1
1428.0,0.0299,70.2
1152.0,0.025,69.3
1104.0,0.0236,69.0
1284.0,0.0265,69.3
1572.0,0.0359,67.3
1320.0,0.0293,67.1
1092.0,0.0249,67.1
1620.0,0.035,68.1
1560.0,0.0359,66.5
1416.0,0.0326,66.5
1140.0,0.0238,67.4
1248.0,0.0286,66.8
1500.0,0.0328,67.4
1404.0,0.0308,67.4
1536.0,0.0334,68.7
1128.0,0.0226,69.6
1488.0,0.0306,70.0
1164.0,0.0238,71.0
1704.0,0.0368,69.6
1500.0,0.0318,69.1
1200.0,0.0254,68.8
1296.0,0.0264,69.2
1416.0,0.0289,70.2
1680.0,0.0348,70.2
1416.0,0.0293,70.2
1548.0,0.0345,68.1
1728.0,0.0399,66.4
1440.0,0.0305,66.9
1452.0,0.0322,66.6
1416.0,0.0316,66.2
1548.0,0.036000000000000004,65.3
1068.0,0.0236,67.5
1104.0,0.0267,65.6
1164.0,0.0255,66.8
1056.0,0.0216,67.4
828.0,0.0173,69.1
1044.0,0.0215,69.3
996.0,0.0207,69.4
900.0,0.0192,69.1
984.0,0.0205,69.1
804.0,0.0184,68.3
1032.0,0.0232,67.0
804.0,0.0166,68.4
852.0,0.0168,69.7
744.0,0.0149,69.6
744.0,0.0157,70.4
960.0,0.0198,69.4
804.0,0.0159,69.6
648.0,0.0131,69.2
732.0,0.015,69.1
672.0,0.0136,70.1
576.0,0.0111,69.9
708.0,0.013999999999999999,70.4
660.0,0.0137,69.5
696.0,0.0143,69.3
744.0,0.0148,69.4
540.0,0.0114,68.8
480.0,0.0104,69.2
648.0,0.0145,68.2
480.0,0.0098,69.2
600.0,0.0121,68.8
600.0,0.0117,69.9
684.0,0.0135,69.3
576.0,0.0129,67.7
540.0,0.0109,68.2
696.0,0.0145,68.8
648.0,0.013000000000000001,68.8
456.0,0.0102,68.6
444.0,0.0092,68.4
480.0,0.0098,68.3
636.0,0.0124,68.6
528.0,0.0102,69.7
600.0,0.0118,69.6
492.0,0.0098,69.5
540.0,0.0117,68.8
744.0,0.0149,69.3
540.0,0.0117,69.0
564.0,0.0112,69.5
528.0,0.0106,69.2
552.0,0.0108,69.4
372.0,0.0072,69.3
564.0,0.0108,70.0
324.0,0.0075,69.3
264.0,0.005,70.4
300.0,0.006,69.8
372.0,0.0071,69.0
456.0,0.0088,68.4
336.0,0.0081,67.1
324.0,0.0067,68.5
360.0,0.0085,67.3
264.0,0.0054,68.7
228.0,0.004,69.4
384.0,0.0079,68.3
432.0,0.0087,68.6
228.0,0.0046,68.6
204.0,0.0047,69.0
252.0,0.0054,69.3
324.0,0.0067,68.6
228.0,0.0055,68.7
264.0,0.0053,69.0
252.0,0.0046,68.7
252.0,0.0051,68.7
180.0,0.0041,69.6
300.0,0.0069,68.4
252.0,0.006,68.2
168.0,0.0039,68.6
168.0,0.0031,68.6
156.0,0.0032,68.6
108.0,0.0024,68.9
204.0,0.0052,68.2
156.0,0.0035,68.9
72.0,0.0015,69.4
216.0,0.0042,70.2
180.0,0.004,68.6
144.0,0.003,69.2
180.0,0.0033,65.6
192.0,0.0045,69.2
96.0,0.0018,69.1
132.0,0.0028,70.2
156.0,0.0033,69.0
96.0,0.002,69.3
132.0,0.003,69.2
72.0,0.0015,69.9
84.0,0.0019,68.5
84.0,0.0016,69.7
108.0,0.0022,69.4
132.0,0.0025,70.3
120.0,0.0021,69.8
132.0,0.0026,69.7
72.0,0.0015,69.7
60.0,0.002,69.6
84.0,0.0024,68.7
108.0,0.0021,69.4
84.0,0.0026,69.0
108.0,0.0033,68.7
84.0,0.0019,69.7
144.0,0.0028,70.0
156.0,0.0038,68.7
228.0,0.0047,69.4
168.0,0.003,69.8
216.0,0.0045,70.0
156.0,0.0027,69.1
204.0,0.0064,67.0
216.0,0.0042,68.9
120.0,0.0024,68.7
168.0,0.0029,70.1
228.0,0.006,68.6
240.0,0.0066,68.4
396.0,0.0081,68.4
156.0,0.0031,69.4
288.0,0.0063,69.3
432.0,0.009000000000000001,69.3
312.0,0.0062,68.7
540.0,0.0121,69.2
288.0,0.0063,68.8
348.0,0.0086,68.9
420.0,0.0078,69.8
576.0,0.0117,69.5
564.0,0.0108,69.8
672.0,0.0129,69.9
672.0,0.0134,69.7
720.0,0.0148,69.4
924.0,0.0182,70.0
876.0,0.0184,69.3
876.0,0.0192,68.8
672.0,0.0135,69.7
504.0,0.0102,70.0
708.0,0.0165,68.1
744.0,0.0173,67.2
984.0,0.0203,67.6
1152.0,0.0221,69.8
1116.0,0.0243,69.1
1176.0,0.0236,68.9
1224.0,0.0264,68.4
1200.0,0.0243,68.1
1248.0,0.0265,68.2
1080.0,0.0218,68.7
852.0,0.0176,68.9
1080.0,0.0227,69.0
876.0,0.0187,69.2
1056.0,0.0227,68.4
1140.0,0.0238,68.7
1164.0,0.0255,67.9
1008.0,0.022000000000000002,67.7
1572.0,0.0333,67.8
1188.0,0.0252,67.3
1188.0,0.0237,68.5
1212.0,0.0243,68.8
1548.0,0.0315,69.5
1320.0,0.0601,61.0
1260.0,0.0253,66.5
888.0,0.0193,65.1
1212.0,0.0252,67.5
1212.0,0.0241,68.2
1476.0,0.0314,66.3
1416.0,0.0294,66.5
1272.0,0.0255,67.3
1608.0,0.0329,67.5
1536.0,0.0308,67.8
1572.0,0.0313,68.3
1500.0,0.0298,68.5
1404.0,0.0279,68.7
1584.0,0.0323,68.4
1164.0,0.0234,68.5
1392.0,0.0269,69.4
1464.0,0.0291,69.4
1764.0,0.0359,68.7
1392.0,0.0298,67.0
1380.0,0.0264,69.1
1596.0,0.0342,68.3
1488.0,0.0282,70.1
1644.0,0.0332,68.4
1428.0,0.0283,68.7
1692.0,0.0341,68.6
1500.0,0.0297,69.4
1704.0,0.0343,69.0
1404.0,0.0285,69.2
1584.0,0.0313,69.2
1572.0,0.0327,68.4
1812.0,0.0359,68.9
1428.0,0.0285,68.5
1500.0,0.0311,67.9
1656.0,0.0317,69.3
1788.0,0.0358,68.5
1452.0,0.0286,68.9
1440.0,0.0294,68.7
1500.0,0.0312,68.3
1488.0,0.0302,68.2
1488.0,0.0297,68.3
1740.0,0.0351,68.0
1236.0,0.0248,68.6
1596.0,0.0323,68.3
1560.0,0.0303,68.9
1524.0,0.03,69.1
1788.0,0.0356,69.5
1524.0,0.0289,70.3
1596.0,0.0314,69.8
1560.0,0.0341,67.3
1428.0,0.0273,69.1
1620.0,0.0325,68.6
1572.0,0.0313,68.7
1584.0,0.0314,68.7
1668.0,0.0338,68.2
1632.0,0.0322,68.6
1404.0,0.0282,69.4
1428.0,0.0293,68.2
1716.0,0.0344,68.1
1764.0,0.0364,67.3
1932.0,0.037000000000000005,68.5
1572.0,0.0317,68.2
1848.0,0.0372,68.3
1800.0,0.0351,68.8
1956.0,0.0384,68.9
1668.0,0.0317,70.3
1776.0,0.0353,69.4
1896.0,0.0371,69.6
1392.0,0.0263,70.7
1740.0,0.0339,69.8
2172.0,0.0429,69.8
1836.0,0.0354,69.7
1584.0,0.0315,69.5
1704.0,0.0339,68.9
1740.0,0.0347,69.2
1680.0,0.0344,67.7
1944.0,0.0399,67.7
1740.0,0.034,68.8
1644.0,0.0335,68.3
1764.0,0.0347,68.3
1860.0,0.0363,69.0
1296.0,0.0258,69.3
1824.0,0.0364,68.6
1464.0,0.0276,69.9
1536.0,0.0302,69.4
1308.0,0.0266,68.9
1704.0,0.0343,68.5
1452.0,0.0283,69.1
1656.0,0.0323,69.4
1416.0,0.0282,69.4
1632.0,0.0322,69.9
1308.0,0.0271,69.0
1548.0,0.0301,69.7
1800.0,0.036000000000000004,68.6
2160.0,0.0426,68.8
1728.0,0.0338,68.9
1344.0,0.0272,69.2
1860.0,0.0359,69.7
1428.0,0.0281,70.2
1632.0,0.0319,69.8
1416.0,0.0278,69.5
1344.0,0.0263,69.8
1152.0,0.0239,68.7
1788.0,0.0355,68.6
1800.0,0.0372,67.7
1644.0,0.0322,68.8
1704.0,0.034,68.7
1488.0,0.0296,68.6
1512.0,0.0305,68.4
1452.0,0.0287,68.3
1560.0,0.0301,69.3
1692.0,0.0341,68.8
1440.0,0.0293,69.4
1104.0,0.0216,69.5
1188.0,0.0236,70.0
1068.0,0.0211,69.7
924.0,0.0177,69.9
1080.0,0.0204,70.2
744.0,0.0149,69.7
1056.0,0.0212,69.7
1128.0,0.0218,69.9
960.0,0.02,68.6
900.0,0.0188,68.7
864.0,0.0173,69.3
1104.0,0.0225,68.4
1116.0,0.0224,69.1
1152.0,0.023,69.1
1272.0,0.0259,68.6
708.0,0.0135,70.0
876.0,0.0167,70.1
1116.0,0.0238,68.8
588.0,0.0125,68.5
960.0,0.0195,68.4
744.0,0.0149,68.7
936.0,0.0189,68.8
648.0,0.0125,69.5
588.0,0.0127,69.2
600.0,0.0123,68.7
576.0,0.0133,68.9
840.0,0.0168,68.9
588.0,0.0123,68.9
444.0,0.0087,69.2
576.0,0.0116,69.1
600.0,0.0142,67.4
516.0,0.011000000000000001,67.2
312.0,0.0063,69.0
768.0,0.0153,69.0
456.0,0.0094,68.2
780.0,0.0155,68.9
396.0,0.008,68.6
468.0,0.0094,69.3
588.0,0.0126,68.4
576.0,0.0114,68.8
372.0,0.0076,68.6
624.0,0.0131,68.5
456.0,0.0095,68.1
612.0,0.0125,68.9
456.0,0.0094,68.6
408.0,0.0082,69.2
432.0,0.009000000000000001,68.9
516.0,0.0099,68.9
624.0,0.0126,68.7
492.0,0.0102,69.4
456.0,0.0095,68.7
492.0,0.0103,68.7
336.0,0.0069,67.9
492.0,0.0109,69.0
216.0,0.0043,69.3
672.0,0.0139,69.0
600.0,0.0123,68.6
372.0,0.0084,68.1
312.0,0.0066,68.4
528.0,0.0103,68.5
468.0,0.0096,68.4
516.0,0.0103,69.4
372.0,0.0074,69.8
516.0,0.01,69.8
552.0,0.0119,67.5
480.0,0.0094,68.0
384.0,0.0072,69.5
408.0,0.0077,69.6
480.0,0.0099,68.5
348.0,0.0071,69.3
492.0,0.011000000000000001,67.7
504.0,0.0104,67.7
288.0,0.0059,67.5
468.0,0.0092,68.7
192.0,0.0038,69.7
372.0,0.0073,69.2
300.0,0.006,68.8
180.0,0.0035,69.2
348.0,0.0071,69.7
300.0,0.006,69.4
180.0,0.0034,69.2
252.0,0.0047,69.4
252.0,0.0056,69.8
240.0,0.0048,69.3
192.0,0.0037,68.5
144.0,0.003,69.6
240.0,0.0046,68.5
192.0,0.0039,69.3
240.0,0.005,69.2
192.0,0.0045,68.7
132.0,0.0028,67.5
168.0,0.0035,69.8
144.0,0.0029,67.8
156.0,0.0033,68.8
168.0,0.0036,68.5
84.0,0.0018,68.6
120.0,0.0024,69.4
180.0,0.0035,69.6
84.0,0.002,68.9
60.0,0.0011,69.8
132.0,0.0025,69.1
180.0,0.0037,69.4
144.0,0.0031,69.7
120.0,0.0024,68.4
120.0,0.0025,68.9
60.0,0.0011,69.7
84.0,0.0018,69.6
60.0,0.0011,68.8
108.0,0.002,70.7
72.0,0.0015,68.5
144.0,0.0039,67.2
96.0,0.002,68.9
60.0,0.0013,69.9
84.0,0.0017,67.2
72.0,0.0014,68.9
60.0,0.0015,68.1
60.0,0.0012,69.6
84.0,0.0018,68.9
48.0,0.001,70.7
72.0,0.0013,70.1
96.0,0.0019,69.1
72.0,0.0013,69.9
24.0,0.0004,70.1
48.0,0.0011,68.0
120.0,0.0027,70.1
108.0,0.0021,70.2
108.0,0.0021,70.3
108.0,0.0025,69.2
96.0,0.0019,70.2
72.0,0.0014,70.4
132.0,0.0024,69.7
132.0,0.0025,70.5
108.0,0.0021,67.9
72.0,0.0015,69.7
108.0,0.002,69.2
132.0,0.0025,70.6
60.0,0.001,70.7
132.0,0.0027,68.0
96.0,0.0021,66.6
204.0,0.0045,70.0
228.0,0.0044,69.6
84.0,0.0015,68.3
156.0,0.0039,69.4
144.0,0.0028,69.3
264.0,0.0053,69.9
324.0,0.0062,68.7
228.0,0.0042,70.1
228.0,0.0046,69.0
312.0,0.0061,69.4
276.0,0.0054,69.7
348.0,0.0078,68.3
276.0,0.0051,68.1
240.0,0.0049,69.3
192.0,0.004,68.3
252.0,0.005,69.2
312.0,0.0064,70.0
420.0,0.008,69.1
408.0,0.0078,70.0
492.0,0.0091,69.5
360.0,0.0064,70.2
576.0,0.0129,69.0
348.0,0.0065,69.1
408.0,0.0083,69.4
420.0,0.0086,69.2
576.0,0.0105,69.6
336.0,0.0066,69.0
408.0,0.0083,68.4
360.0,0.0071,69.4
408.0,0.0078,69.0
276.0,0.0056,69.6
348.0,0.0072,69.2
252.0,0.0049,69.3
420.0,0.0079,69.0
612.0,0.0124,68.9
432.0,0.0082,69.6
516.0,0.0114,68.6
432.0,0.0091,68.3
444.0,0.0091,68.9
480.0,0.0084,70.1
348.0,0.0072,67.4
456.0,0.0091,69.0
